0.244,-0.06,0
0.246,-0.065,0
0.248,-0.065,0
0.25,-0.06,0
0.252,-0.05,0
0.254,-0.035,0
0.256,-0.015,0
0.258,0,0
0.26,0.015,0
0.262,0.025,0
0.264,0.03,0
0.266,0.035,0
0.268,0.035,0
0.27,0.03,0
0.272,0.025,0
0.274,0.025,0
0.276,0.025,0
0.278,0.025,0
0.28,0.03,0
0.282,0.03,0
0.284,0.035,0
0.286,0.04,0
0.288,0.045,0
0.29,0.05,0
0.292,0.05,0
0.294,0.05,0
0.296,0.05,0
0.298,0.055,0
0.3,0.055,0
0.302,0.06,0
0.304,0.06,0
0.306,0.065,0
0.308,0.065,0
0.31,0.07,0
0.312,0.07,0
0.314,0.07,0
0.316,0.07,0
0.318,0.07,0
0.32,0.065,0
0.322,0.065,0
0.324,0.065,0
0.326,0.06,0
0.328,0.06,0
0.33,0.06,0
0.332,0.065,0
0.334,0.065,0
0.336,0.07,0
0.338,0.07,0
0.34,0.07,0
0.342,0.075,0
0.344,0.075,0
0.346,0.075,0
0.348,0.075,0
0.35,0.07,0
0.352,0.07,0
0.354,0.07,0
0.356,0.07,0
0.358,0.065,0
0.36,0.065,0
0.362,0.065,0
0.364,0.065,0
0.366,0.065,0
0.368,0.065,0
0.37,0.06,0
0.372,0.06,0
0.374,0.06,0
0.376,0.065,0
0.378,0.065,0
0.38,0.065,0
0.382,0.07,0
0.384,0.07,0
0.386,0.075,0
0.388,0.075,0
0.39,0.075,0
0.392,0.075,0
0.394,0.07,0
0.396,0.07,0
0.398,0.065,0
0.4,0.065,0
0.402,0.06,0
0.404,0.055,0
0.406,0.055,0
0.408,0.055,0
0.41,0.05,0
0.412,0.05,0
0.414,0.05,0
0.416,0.05,0
0.418,0.05,0
0.42,0.045,0
0.422,0.045,0
0.424,0.045,0
0.426,0.04,0
0.428,0.035,0
0.43,0.035,0
0.432,0.03,0
0.434,0.03,0
0.436,0.025,0
0.438,0.025,0
0.44,0.03,0
0.442,0.03,0
0.444,0.035,0
0.446,0.04,0
0.448,0.045,0
0.45,0.045,0
0.452,0.045,0
0.454,0.045,0
0.456,0.045,0
0.458,0.045,0
0.46,0.045,0
0.462,0.045,0
0.464,0.05,0
0.466,0.05,0
0.468,0.05,0
0.47,0.05,0
0.472,0.045,0
0.474,0.04,0
0.476,0.035,0
0.478,0.03,0
0.48,0.02,0
0.482,0.02,0
0.484,0.02,0
0.486,0.02,0
0.488,0.025,0
0.49,0.035,0
0.492,0.04,0
0.494,0.04,0
0.496,0.045,0
0.498,0.045,0
0.5,0.04,0
0.502,0.035,0
0.504,0.03,0
0.506,0.025,0
0.508,0.025,0
0.51,0.03,0
0.512,0.03,0
0.514,0.035,0
0.516,0.045,0
0.518,0.05,0
0.52,0.055,0
0.522,0.06,0
0.524,0.06,0
0.526,0.06,0
0.528,0.065,0
0.53,0.06,0
0.532,0.06,0
0.534,0.06,0
0.536,0.055,0
0.538,0.055,0
0.54,0.05,0
0.542,0.045,0
0.544,0.045,0
0.546,0.04,0
0.548,0.045,0
0.55,0.05,0
0.552,0.055,0
0.554,0.06,0
0.556,0.07,0
0.558,0.075,0
0.56,0.08,0
0.562,0.085,0
0.564,0.08,0
0.566,0.075,0
0.568,0.07,0
0.57,0.065,0
0.572,0.055,0
0.574,0.05,0
0.576,0.045,0
0.578,0.04,0
0.58,0.04,0
0.582,0.035,0
0.584,0.03,0
0.586,0.02,0
0.588,0.015,0
0.59,0.01,0
0.592,0.01,0
0.594,0.005,0
0.596,0.005,0
0.598,0.01,0
0.6,0.015,0
0.602,0.015,0
0.604,0.02,0
0.606,0.02,0
0.608,0.02,0
0.61,0.02,0
0.612,0.02,0
0.614,0.015,0
0.616,0.015,0
0.618,0.015,0
0.62,0.01,0
0.622,0.01,0
0.624,0.005,0
0.626,0.005,0
0.628,0,0
0.63,-0.005,0
0.632,-0.01,0
0.634,-0.01,0
0.636,-0.01,0
0.638,-0.01,0
0.64,-0.01,0
0.642,-0.01,0
0.644,-0.01,0
0.646,-0.01,0
0.648,-0.015,0
0.65,-0.015,0
0.652,-0.02,0
0.654,-0.025,0
0.656,-0.03,0
0.658,-0.03,0
0.66,-0.03,0
0.662,-0.03,0
0.664,-0.03,0
0.666,-0.025,0
0.668,-0.025,0
0.67,-0.03,0
0.672,-0.035,0
0.674,-0.04,0
0.676,-0.045,0
0.678,-0.045,0
0.68,-0.035,0
0.682,-0.015,0
0.684,0.025,0
0.686,0.075,0
0.688,0.14,0
0.69,0.22,0
0.692,0.305,0
0.694,0.39,0
0.696,0.47,0
0.698,0.535,0
0.7,0.59,0
0.702,0.62,0
0.704,0.625,0
0.706,0.6,0
0.708,0.555,0
0.71,0.485,0
0.712,0.395,0
0.714,0.295,0
0.716,0.19,0
0.718,0.09,0
0.72,0,0
0.722,-0.07,0
0.724,-0.12,0
0.726,-0.145,0
0.728,-0.15,0
0.73,-0.14,0
0.732,-0.115,0
0.734,-0.09,0
0.736,-0.06,0
0.738,-0.04,0
0.74,-0.025,0
0.742,-0.015,0
0.744,-0.015,0
0.746,-0.02,0
0.748,-0.025,0
0.75,-0.035,0
0.752,-0.035,0
0.754,-0.04,0
0.756,-0.04,0
0.758,-0.04,0
0.76,-0.04,0
0.762,-0.035,0
0.764,-0.035,0
0.766,-0.035,0
0.768,-0.04,0
0.77,-0.04,0
0.772,-0.04,0
0.774,-0.045,0
0.776,-0.045,0
0.778,-0.045,0
0.78,-0.045,0
0.782,-0.045,0
0.784,-0.045,0
0.786,-0.04,0
0.788,-0.04,0
0.79,-0.035,0
0.792,-0.03,0
0.794,-0.03,0
0.796,-0.025,0
0.798,-0.025,0
0.8,-0.025,0
0.802,-0.025,0
0.804,-0.025,0
0.806,-0.025,0
0.808,-0.025,0
0.81,-0.025,0
0.812,-0.03,0
0.814,-0.03,0
0.816,-0.03,0
0.818,-0.03,0
0.82,-0.025,0
0.822,-0.025,0
0.824,-0.02,0
0.826,-0.02,0
0.828,-0.015,0
0.83,-0.01,0
0.832,-0.01,0
0.834,-0.01,0
0.836,-0.01,0
0.838,-0.01,0
0.84,-0.01,0
0.842,-0.01,0
0.844,-0.01,0
0.846,-0.01,0
0.848,-0.005,0
0.85,0,0
0.852,0.005,0
0.854,0.01,0
0.856,0.015,0
0.858,0.02,0
0.86,0.025,0
0.862,0.025,0
0.864,0.03,0
0.866,0.03,0
0.868,0.035,0
0.87,0.04,0
0.872,0.045,0
0.874,0.05,0
0.876,0.055,0
0.878,0.065,0
0.88,0.07,0
0.882,0.07,0
0.884,0.075,0
0.886,0.075,0
0.888,0.075,0
0.89,0.075,0
0.892,0.075,0
0.894,0.08,0
0.896,0.085,0
0.898,0.09,0
0.9,0.095,0
0.902,0.105,0
0.904,0.115,0
0.906,0.12,0
0.908,0.13,0
0.91,0.135,0
0.912,0.14,0
0.914,0.14,0
0.916,0.145,0
0.918,0.145,0
0.92,0.145,0
0.922,0.145,0
0.924,0.145,0
0.926,0.15,0
0.928,0.15,0
0.93,0.155,0
0.932,0.16,0
0.934,0.165,0
0.936,0.17,0
0.938,0.175,0
0.94,0.175,0
0.942,0.17,0
0.944,0.165,0
0.946,0.155,0
0.948,0.14,0
0.95,0.13,0
0.952,0.12,0
0.954,0.115,0
0.956,0.11,0
0.958,0.105,0
0.96,0.1,0
0.962,0.095,0
0.964,0.085,0
0.966,0.075,0
0.968,0.06,0
0.97,0.045,0
0.972,0.03,0
0.974,0.015,0
0.976,0.005,0
0.978,-0.005,0
0.98,-0.005,0
0.982,-0.005,0
0.984,-0.005,0
0.986,-0.005,0
0.988,-0.005,0
0.99,-0.01,0
0.992,-0.015,0
0.994,-0.025,0
0.996,-0.035,0
0.998,-0.04,0
1,-0.045,0
1.002,-0.05,0
1.004,-0.05,0
1.006,-0.05,0
1.008,-0.045,0
1.01,-0.05,0
1.012,-0.05,0
1.014,-0.055,0
1.016,-0.06,0
1.018,-0.07,0
1.02,-0.075,0
1.022,-0.075,0
1.024,-0.08,0
1.026,-0.08,0
1.028,-0.075,0
1.03,-0.07,0
1.032,-0.065,0
1.034,-0.06,0
1.036,-0.06,0
1.038,-0.055,0
1.04,-0.055,0
1.042,-0.055,0
1.044,-0.055,0
1.046,-0.055,0
1.048,-0.055,0
1.05,-0.055,0
1.052,-0.055,0
1.054,-0.055,0
1.056,-0.06,0
1.058,-0.06,0
1.06,-0.065,0
1.062,-0.065,0
1.064,-0.065,0
1.066,-0.065,0
1.068,-0.06,0
1.07,-0.06,0
1.072,-0.055,0
1.074,-0.055,0
1.076,-0.055,0
1.078,-0.05,0
1.08,-0.055,0
1.082,-0.055,0
1.084,-0.055,0
1.086,-0.06,0
1.088,-0.06,0
1.09,-0.06,0
1.092,-0.06,0
1.094,-0.06,0
1.096,-0.06,0
1.098,-0.065,0
1.1,-0.065,0
1.102,-0.065,0
1.104,-0.07,0
1.106,-0.07,0
1.108,-0.07,0
1.11,-0.07,0
1.112,-0.065,0
1.114,-0.065,0
1.116,-0.06,0
1.118,-0.055,0
1.12,-0.055,0
1.122,-0.05,0
1.124,-0.055,0
1.126,-0.055,0
1.128,-0.055,0
1.13,-0.06,0
1.132,-0.06,0
1.134,-0.06,0
1.136,-0.06,0
1.138,-0.055,0
1.14,-0.055,0
1.142,-0.05,0
1.144,-0.045,0
1.146,-0.04,0
1.148,-0.04,0
1.15,-0.035,0
1.152,-0.035,0
1.154,-0.035,0
1.156,-0.035,0
1.158,-0.035,0
1.16,-0.035,0
1.162,-0.035,0
1.164,-0.035,0
1.166,-0.035,0
1.168,-0.03,0
1.17,-0.03,0
1.172,-0.03,0
1.174,-0.035,0
1.176,-0.035,0
1.178,-0.035,0
1.18,-0.04,0
1.182,-0.045,0
1.184,-0.045,0
1.186,-0.05,0
1.188,-0.05,0
1.19,-0.05,0
1.192,-0.05,0
1.194,-0.05,0
1.196,-0.05,0
1.198,-0.05,0
1.2,-0.05,0
1.202,-0.05,0
1.204,-0.055,0
1.206,-0.055,0
1.208,-0.06,0
1.21,-0.06,0
1.212,-0.065,0
1.214,-0.065,0
1.216,-0.065,0
1.218,-0.06,0
1.22,-0.06,0
1.222,-0.06,0
1.224,-0.06,0
1.226,-0.06,0
1.228,-0.06,0
1.23,-0.06,0
1.232,-0.06,0
1.234,-0.06,0
1.236,-0.06,0
1.238,-0.06,0
1.24,-0.06,0
1.242,-0.055,0
1.244,-0.05,0
1.246,-0.05,0
1.248,-0.045,0
1.25,-0.045,0
1.252,-0.04,0
1.254,-0.04,0
1.256,-0.04,0
1.258,-0.035,0
1.26,-0.035,0
1.262,-0.03,0
1.264,-0.03,0
1.266,-0.025,0
1.268,-0.025,0
1.27,-0.02,0
1.272,-0.02,0
1.274,-0.02,0
1.276,-0.02,0
1.278,-0.02,0
1.28,-0.02,0
1.282,-0.02,0
1.284,-0.025,0
1.286,-0.025,0
1.288,-0.03,0
1.29,-0.03,0
1.292,-0.035,0
1.294,-0.035,0
1.296,-0.035,0
1.298,-0.03,0
1.3,-0.03,0
1.302,-0.025,0
1.304,-0.015,0
1.306,-0.01,0
1.308,-0.005,0
1.31,0,0
1.312,0,0
1.314,0,0
1.316,0,0
1.318,-0.005,0
1.32,-0.01,0
1.322,-0.015,0
1.324,-0.02,0
1.326,-0.025,0
1.328,-0.03,0
1.33,-0.035,0
1.332,-0.04,0
1.334,-0.045,0
1.336,-0.055,0
1.338,-0.06,0
1.34,-0.07,0
1.342,-0.075,0
1.344,-0.08,0
1.346,-0.08,0
1.348,-0.08,0
1.35,-0.08,0
1.352,-0.075,0
1.354,-0.075,0
1.356,-0.075,0
1.358,-0.075,0
1.36,-0.075,0
1.362,-0.075,0
1.364,-0.075,0
1.366,-0.075,0
1.368,-0.075,0
1.37,-0.075,0
1.372,-0.075,0
1.374,-0.075,0
1.376,-0.08,0
1.378,-0.08,0
1.38,-0.085,0
1.382,-0.09,0
1.384,-0.095,0
1.386,-0.095,0
1.388,-0.095,0
1.39,-0.095,0
1.392,-0.09,0
1.394,-0.085,0
1.396,-0.085,0
1.398,-0.085,0
1.4,-0.085,0
1.402,-0.09,0
1.404,-0.095,0
1.406,-0.1,0
1.408,-0.105,0
1.41,-0.105,0
1.412,-0.105,0
1.414,-0.105,0
1.416,-0.105,0
1.418,-0.105,0
1.42,-0.11,0
1.422,-0.115,0
1.424,-0.125,0
1.426,-0.13,0
1.428,-0.13,0
1.43,-0.12,0
1.432,-0.095,0
1.434,-0.055,0
1.436,-0.005,0
1.438,0.06,0
1.44,0.14,0
1.442,0.225,0
1.444,0.31,0
1.446,0.395,0
1.448,0.47,0
1.45,0.53,0
1.452,0.575,0
1.454,0.595,0
1.456,0.59,0
1.458,0.555,0
1.46,0.495,0
1.462,0.41,0
1.464,0.31,0
1.466,0.2,0
1.468,0.085,0
1.47,-0.015,0
1.472,-0.095,0
1.474,-0.15,0
1.476,-0.18,0
1.478,-0.185,0
1.48,-0.17,0
1.482,-0.14,0
1.484,-0.11,0
1.486,-0.08,0
1.488,-0.06,0
1.49,-0.055,0
1.492,-0.055,0
1.494,-0.065,0
1.496,-0.075,0
1.498,-0.085,0
1.5,-0.095,0
1.502,-0.1,0
1.504,-0.1,0
1.506,-0.095,0
1.508,-0.09,0
1.51,-0.085,0
1.512,-0.085,0
1.514,-0.08,0
1.516,-0.08,0
1.518,-0.08,0
1.52,-0.08,0
1.522,-0.08,0
1.524,-0.08,0
1.526,-0.075,0
1.528,-0.07,0
1.53,-0.07,0
1.532,-0.065,0
1.534,-0.065,0
1.536,-0.065,0
1.538,-0.07,0
1.54,-0.07,0
1.542,-0.07,0
1.544,-0.065,0
1.546,-0.065,0
1.548,-0.06,0
1.55,-0.055,0
1.552,-0.05,0
1.554,-0.045,0
1.556,-0.045,0
1.558,-0.04,0
1.56,-0.04,0
1.562,-0.035,0
1.564,-0.035,0
1.566,-0.03,0
1.568,-0.025,0
1.57,-0.025,0
1.572,-0.02,0
1.574,-0.015,0
1.576,-0.015,0
1.578,-0.015,0
1.58,-0.015,0
1.582,-0.02,0
1.584,-0.02,0
1.586,-0.02,0
1.588,-0.02,0
1.59,-0.02,0
1.592,-0.015,0
1.594,-0.01,0
1.596,-0.005,0
1.598,0.005,0
1.6,0.01,0
1.602,0.015,0
1.604,0.02,0
1.606,0.02,0
1.608,0.02,0
1.61,0.02,0
1.612,0.02,0
1.614,0.015,0
1.616,0.015,0
1.618,0.01,0
1.62,0.01,0
1.622,0.015,0
1.624,0.02,0
1.626,0.025,0
1.628,0.035,0
1.63,0.045,0
1.632,0.06,0
1.634,0.07,0
1.636,0.075,0
1.638,0.085,0
1.64,0.09,0
1.642,0.095,0
1.644,0.1,0
1.646,0.105,0
1.648,0.11,0
1.65,0.115,0
1.652,0.125,0
1.654,0.13,0
1.656,0.14,0
1.658,0.145,0
1.66,0.155,0
1.662,0.16,0
1.664,0.16,0
1.666,0.165,0
1.668,0.165,0
1.67,0.165,0
1.672,0.17,0
1.674,0.175,0
1.676,0.175,0
1.678,0.175,0
1.68,0.175,0
1.682,0.175,0
1.684,0.17,0
1.686,0.165,0
1.688,0.155,0
1.69,0.15,0
1.692,0.145,0
1.694,0.14,0
1.696,0.14,0
1.698,0.14,0
1.7,0.14,0
1.702,0.14,0
1.704,0.135,0
1.706,0.13,0
1.708,0.12,0
1.71,0.11,0
1.712,0.09,0
1.714,0.075,0
1.716,0.06,0
1.718,0.045,0
1.72,0.035,0
1.722,0.03,0
1.724,0.03,0
1.726,0.025,0
1.728,0.025,0
1.73,0.02,0
1.732,0.02,0
1.734,0.01,0
1.736,0,0
1.738,-0.01,0
1.74,-0.02,0
1.742,-0.03,0
1.744,-0.035,0
1.746,-0.04,0
1.748,-0.045,0
1.75,-0.045,0
1.752,-0.045,0
1.754,-0.045,0
1.756,-0.05,0
1.758,-0.05,0
1.76,-0.055,0
1.762,-0.06,0
1.764,-0.06,0
1.766,-0.065,0
1.768,-0.065,0
1.77,-0.07,0
1.772,-0.07,0
1.774,-0.065,0
1.776,-0.065,0
1.778,-0.06,0
1.78,-0.06,0
1.782,-0.06,0
1.784,-0.055,0
1.786,-0.055,0
1.788,-0.06,0
1.79,-0.06,0
1.792,-0.06,0
1.794,-0.06,0
1.796,-0.06,0
1.798,-0.06,0
1.8,-0.065,0
1.802,-0.065,0
1.804,-0.065,0
1.806,-0.065,0
1.808,-0.065,0
1.81,-0.07,0
1.812,-0.07,0
1.814,-0.07,0
1.816,-0.075,0
1.818,-0.075,0
1.82,-0.08,0
1.822,-0.085,0
1.824,-0.09,0
1.826,-0.09,0
1.828,-0.095,0
1.83,-0.095,0
1.832,-0.095,0
1.834,-0.09,0
1.836,-0.085,0
1.838,-0.08,0
1.84,-0.075,0
1.842,-0.07,0
1.844,-0.065,0
1.846,-0.065,0
1.848,-0.065,0
1.85,-0.065,0
1.852,-0.065,0
1.854,-0.07,0
1.856,-0.07,0
1.858,-0.07,0
1.86,-0.065,0
1.862,-0.065,0
1.864,-0.06,0
1.866,-0.06,0
1.868,-0.055,0
1.87,-0.055,0
1.872,-0.06,0
1.874,-0.06,0
1.876,-0.065,0
1.878,-0.065,0
1.88,-0.07,0
1.882,-0.07,0
1.884,-0.075,0
1.886,-0.075,0
1.888,-0.075,0
1.89,-0.075,0
1.892,-0.075,0
1.894,-0.075,0
1.896,-0.075,0
1.898,-0.075,0
1.9,-0.075,0
1.902,-0.08,0
1.904,-0.08,0
1.906,-0.08,0
1.908,-0.08,0
1.91,-0.08,0
1.912,-0.08,0
1.914,-0.08,0
1.916,-0.08,0
1.918,-0.08,0
1.92,-0.08,0
1.922,-0.08,0
1.924,-0.08,0
1.926,-0.085,0
1.928,-0.085,0
1.93,-0.085,0
1.932,-0.085,0
1.934,-0.09,0
1.936,-0.09,0
1.938,-0.095,0
1.94,-0.095,0
1.942,-0.1,0
1.944,-0.1,0
1.946,-0.1,0
1.948,-0.1,0
1.95,-0.1,0
1.952,-0.1,0
1.954,-0.1,0
1.956,-0.1,0
1.958,-0.1,0
1.96,-0.1,0
1.962,-0.105,0
1.964,-0.105,0
1.966,-0.11,0
1.968,-0.11,0
1.97,-0.11,0
1.972,-0.115,0
1.974,-0.115,0
1.976,-0.115,0
1.978,-0.115,0
1.98,-0.115,0
1.982,-0.115,0
1.984,-0.115,0
1.986,-0.115,0
1.988,-0.115,0
1.99,-0.11,0
1.992,-0.11,0
1.994,-0.11,0
1.996,-0.105,0
1.998,-0.105,0
2,-0.105,0
2.002,-0.11,0
2.004,-0.11,0
2.006,-0.115,0
2.008,-0.12,0
2.01,-0.12,0
2.012,-0.125,0
2.014,-0.12,0
2.016,-0.12,0
2.018,-0.11,0
2.02,-0.105,0
2.022,-0.1,0
2.024,-0.095,0
2.026,-0.09,0
2.028,-0.095,0
2.03,-0.1,0
2.032,-0.105,0
2.034,-0.11,0
2.036,-0.115,0
2.038,-0.12,0
2.04,-0.12,0
2.042,-0.12,0
2.044,-0.12,0
2.046,-0.115,0
2.048,-0.115,0
2.05,-0.115,0
2.052,-0.115,0
2.054,-0.11,0
2.056,-0.11,0
2.058,-0.105,0
2.06,-0.095,0
2.062,-0.085,0
2.064,-0.07,0
2.066,-0.055,0
2.068,-0.04,0
2.07,-0.025,0
2.072,-0.01,0
2.074,0,0
2.076,0.005,0
2.078,0.01,0
2.08,0.015,0
2.082,0.015,0
2.084,0.015,0
2.086,0.015,0
2.088,0.02,0
2.09,0.02,0
2.092,0.025,0
2.094,0.03,0
2.096,0.04,0
2.098,0.045,0
2.1,0.05,0
2.102,0.06,0
2.104,0.065,0
2.106,0.07,0
2.108,0.075,0
2.11,0.08,0
2.112,0.08,0
2.114,0.08,0
2.116,0.085,0
2.118,0.085,0
2.12,0.085,0
2.122,0.085,0
2.124,0.08,0
2.126,0.08,0
2.128,0.08,0
2.13,0.075,0
2.132,0.075,0
2.134,0.07,0
2.136,0.065,0
2.138,0.065,0
2.14,0.06,0
2.142,0.055,0
2.144,0.055,0
2.146,0.05,0
2.148,0.045,0
2.15,0.04,0
2.152,0.04,0
2.154,0.035,0
2.156,0.03,0
2.158,0.03,0
2.16,0.03,0
2.162,0.03,0
2.164,0.03,0
2.166,0.035,0
2.168,0.035,0
2.17,0.035,0
2.172,0.035,0
2.174,0.03,0
2.176,0.025,0
2.178,0.02,0
2.18,0.015,0
2.182,0.01,0
2.184,0.005,0
2.186,0,0
2.188,-0.005,0
2.19,-0.005,0
2.192,-0.005,0
2.194,-0.005,0
2.196,-0.005,0
2.198,0,0
2.2,0,0
2.202,0.005,0
2.204,0.005,0
2.206,0.01,0
2.208,0.01,0
2.21,0.005,0
2.212,0.005,0
2.214,0.005,0
2.216,0,0
2.218,0,0
2.22,0,0
2.222,0,0
2.224,-0.005,0
2.226,-0.005,0
2.228,-0.005,0
2.23,-0.01,0
2.232,-0.02,0
2.234,-0.025,0
2.236,-0.035,0
2.238,-0.04,0
2.24,-0.045,0
2.242,-0.04,0
2.244,-0.025,0
2.246,0,0
2.248,0.04,0
2.25,0.09,0
2.252,0.155,0
2.254,0.23,0
2.256,0.31,0
2.258,0.4,0
2.26,0.49,0
2.262,0.575,0
2.264,0.65,0
2.266,0.705,0
2.268,0.735,0
2.27,0.735,0
2.272,0.705,0
2.274,0.64,0
2.276,0.55,0
2.278,0.44,0
2.28,0.32,0
2.282,0.205,0
2.284,0.1,0
2.286,0.015,0
2.288,-0.045,0
2.29,-0.075,0
2.292,-0.085,0
2.294,-0.075,0
2.296,-0.055,0
2.298,-0.035,0
2.3,-0.01,0
2.302,0.005,0
2.304,0.01,0
2.306,0.015,0
2.308,0.015,0
2.31,0.015,0
2.312,0.015,0
2.314,0.02,0
2.316,0.025,0
2.318,0.03,0
2.32,0.03,0
2.322,0.035,0
2.324,0.035,0
2.326,0.03,0
2.328,0.025,0
2.33,0.02,0
2.332,0.015,0
2.334,0.01,0
2.336,0.01,0
2.338,0.015,0
2.34,0.02,0
2.342,0.025,0
2.344,0.03,0
2.346,0.03,0
2.348,0.035,0
2.35,0.03,0
2.352,0.03,0
2.354,0.025,0
2.356,0.025,0
2.358,0.025,0
2.36,0.02,0
2.362,0.02,0
2.364,0.02,0
2.366,0.02,0
2.368,0.02,0
2.37,0.02,0
2.372,0.02,0
2.374,0.02,0
2.376,0.02,0
2.378,0.02,0
2.38,0.025,0
2.382,0.025,0
2.384,0.03,0
2.386,0.035,0
2.388,0.04,0
2.39,0.04,0
2.392,0.045,0
2.394,0.045,0
2.396,0.045,0
2.398,0.045,0
2.4,0.045,0
2.402,0.04,0
2.404,0.04,0
2.406,0.04,0
2.408,0.045,0
2.41,0.045,0
2.412,0.045,0
2.414,0.05,0
2.416,0.05,0
2.418,0.05,0
2.42,0.055,0
2.422,0.055,0
2.424,0.06,0
2.426,0.065,0
2.428,0.07,0
2.43,0.075,0
2.432,0.08,0
2.434,0.085,0
2.436,0.09,0
2.438,0.09,0
2.44,0.095,0
2.442,0.095,0
2.444,0.095,0
2.446,0.1,0
2.448,0.105,0
2.45,0.11,0
2.452,0.12,0
2.454,0.13,0
2.456,0.14,0
2.458,0.15,0
2.46,0.165,0
2.462,0.17,0
2.464,0.18,0
2.466,0.185,0
2.468,0.185,0
2.47,0.19,0
2.472,0.19,0
2.474,0.19,0
2.476,0.19,0
2.478,0.19,0
2.48,0.195,0
2.482,0.2,0
2.484,0.205,0
2.486,0.205,0
2.488,0.21,0
2.49,0.215,0
2.492,0.215,0
2.494,0.215,0
2.496,0.21,0
2.498,0.205,0
2.5,0.2,0
2.502,0.195,0
2.504,0.19,0
2.506,0.185,0
2.508,0.185,0
2.51,0.18,0
2.512,0.175,0
2.514,0.17,0
2.516,0.16,0
2.518,0.15,0
2.52,0.135,0
2.522,0.12,0
2.524,0.105,0
2.526,0.09,0
2.528,0.075,0
2.53,0.065,0
2.532,0.055,0
2.534,0.05,0
2.536,0.045,0
2.538,0.045,0
2.54,0.04,0
2.542,0.03,0
2.544,0.025,0
2.546,0.015,0
2.548,0.005,0
2.55,-0.005,0
2.552,-0.015,0
2.554,-0.02,0
2.556,-0.025,0
2.558,-0.03,0
2.56,-0.03,0
2.562,-0.035,0
2.564,-0.035,0
2.566,-0.04,0
2.568,-0.05,0
2.57,-0.055,0
2.572,-0.06,0
2.574,-0.065,0
2.576,-0.065,0
2.578,-0.065,0
2.58,-0.065,0
2.582,-0.06,0
2.584,-0.06,0
2.586,-0.06,0
2.588,-0.065,0
2.59,-0.07,0
2.592,-0.075,0
2.594,-0.08,0
2.596,-0.09,0
2.598,-0.09,0
2.6,-0.09,0
2.602,-0.09,0
2.604,-0.085,0
2.606,-0.08,0
2.608,-0.075,0
2.61,-0.075,0
2.612,-0.075,0
2.614,-0.08,0
2.616,-0.085,0
2.618,-0.09,0
2.62,-0.095,0
2.622,-0.1,0
2.624,-0.1,0
2.626,-0.1,0
2.628,-0.1,0
2.63,-0.09,0
2.632,-0.085,0
2.634,-0.075,0
2.636,-0.07,0
2.638,-0.065,0
2.64,-0.06,0
2.642,-0.065,0
2.644,-0.065,0
2.646,-0.07,0
2.648,-0.075,0
2.65,-0.08,0
2.652,-0.085,0
2.654,-0.085,0
2.656,-0.09,0
2.658,-0.09,0
2.66,-0.09,0
2.662,-0.085,0
2.664,-0.085,0
